test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
9978,openai,bfi,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,63.97,"{""extraversion"": 46.875, ""agreeableness"": 13.88888888888889, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 71.875, ""openness"": 89.99999999999999}",44,44
9970,claude,bfi,exemplar,50,75,100,100,50,max_A_high_C_high_E,79.58,"{""extraversion"": 100.0, ""agreeableness"": 97.22222222222223, ""conscientiousness"": 94.44444444444444, ""neuroticism"": 18.75, ""openness"": 87.5}",44,44
10008,deepseek,bfi,exemplar,50,75,100,100,50,max_A_high_C_high_E,80.63,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 3.125, ""openness"": 100.0}",44,44
10027,gemini,bfi,exemplar,50,75,100,100,50,max_A_high_C_high_E,83.32,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 21.875, ""openness"": 97.50000000000001}",44,44
9989,openai,bfi,exemplar,50,75,100,100,50,max_A_high_C_high_E,82.21,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 91.66666666666667, ""neuroticism"": 21.875, ""openness"": 97.50000000000001}",44,44
9969,claude,bfi,exemplar,50,75,0,100,50,max_A_high_C_low_E,62.33,"{""extraversion"": 37.5, ""agreeableness"": 100.0, ""conscientiousness"": 91.66666666666667, ""neuroticism"": 50.0, ""openness"": 32.49999999999999}",44,44
10007,deepseek,bfi,exemplar,50,75,0,100,50,max_A_high_C_low_E,70.08,"{""extraversion"": 43.75, ""agreeableness"": 97.22222222222223, ""conscientiousness"": 94.44444444444444, ""neuroticism"": 50.0, ""openness"": 65.0}",44,44
10026,gemini,bfi,exemplar,50,75,0,100,50,max_A_high_C_low_E,68.46,"{""extraversion"": 34.375, ""agreeableness"": 100.0, ""conscientiousness"": 91.66666666666667, ""neuroticism"": 43.75, ""openness"": 72.5}",44,44
9988,openai,bfi,exemplar,50,75,0,100,50,max_A_high_C_low_E,66.9,"{""extraversion"": 43.75, ""agreeableness"": 100.0, ""conscientiousness"": 88.88888888888889, ""neuroticism"": 46.875, ""openness"": 55.00000000000001}",44,44
9972,claude,bfi,exemplar,50,100,100,100,50,max_A_max_C_high_E,71.92,"{""extraversion"": 65.625, ""agreeableness"": 83.33333333333333, ""conscientiousness"": 100.0, ""neuroticism"": 15.625, ""openness"": 95.0}",44,44
10010,deepseek,bfi,exemplar,50,100,100,100,50,max_A_max_C_high_E,67.86,"{""extraversion"": 46.875, ""agreeableness"": 80.55555555555556, ""conscientiousness"": 100.0, ""neuroticism"": 21.875, ""openness"": 89.99999999999999}",44,44
10029,gemini,bfi,exemplar,50,100,100,100,50,max_A_max_C_high_E,69.31,"{""extraversion"": 40.625, ""agreeableness"": 83.33333333333333, ""conscientiousness"": 94.44444444444444, ""neuroticism"": 28.125, ""openness"": 100.0}",44,44
9991,openai,bfi,exemplar,50,100,100,100,50,max_A_max_C_high_E,71.03,"{""extraversion"": 40.625, ""agreeableness"": 88.88888888888889, ""conscientiousness"": 100.0, ""neuroticism"": 28.125, ""openness"": 97.50000000000001}",44,44
9971,claude,bfi,exemplar,50,100,0,100,50,max_A_max_C_low_E,62.33,"{""extraversion"": 37.5, ""agreeableness"": 100.0, ""conscientiousness"": 91.66666666666667, ""neuroticism"": 50.0, ""openness"": 32.49999999999999}",44,44
10009,deepseek,bfi,exemplar,50,100,0,100,50,max_A_max_C_low_E,67.08,"{""extraversion"": 43.75, ""agreeableness"": 100.0, ""conscientiousness"": 91.66666666666667, ""neuroticism"": 37.5, ""openness"": 62.5}",44,44
10028,gemini,bfi,exemplar,50,100,0,100,50,max_A_max_C_low_E,67.08,"{""extraversion"": 34.375, ""agreeableness"": 100.0, ""conscientiousness"": 91.66666666666667, ""neuroticism"": 34.375, ""openness"": 75.0}",44,44
9990,openai,bfi,exemplar,50,100,0,100,50,max_A_max_C_low_E,64.9,"{""extraversion"": 43.75, ""agreeableness"": 100.0, ""conscientiousness"": 88.88888888888889, ""neuroticism"": 46.875, ""openness"": 44.99999999999999}",44,44
9962,claude,bfi,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,62.68,"{""extraversion"": 84.375, ""agreeableness"": 8.333333333333332, ""conscientiousness"": 94.44444444444444, ""neuroticism"": 56.25, ""openness"": 70.0}",44,44
10000,deepseek,bfi,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,55.06,"{""extraversion"": 81.25, ""agreeableness"": 2.777777777777779, ""conscientiousness"": 100.0, ""neuroticism"": 6.25, ""openness"": 85.00000000000001}",44,44
10019,gemini,bfi,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,81.46,"{""extraversion"": 96.875, ""agreeableness"": 16.666666666666668, ""conscientiousness"": 100.0, ""neuroticism"": 93.75, ""openness"": 100.0}",44,44
9981,openai,bfi,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,64.93,"{""extraversion"": 81.25, ""agreeableness"": 8.333333333333332, ""conscientiousness"": 94.44444444444444, ""neuroticism"": 53.125, ""openness"": 87.5}",44,44
9961,claude,bfi,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,60.17,"{""extraversion"": 50.0, ""agreeableness"": 8.333333333333332, ""conscientiousness"": 100.0, ""neuroticism"": 50.0, ""openness"": 92.5}",44,44
9999,deepseek,bfi,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,61.81,"{""extraversion"": 37.5, ""agreeableness"": 2.777777777777779, ""conscientiousness"": 100.0, ""neuroticism"": 68.75, ""openness"": 100.0}",44,44
10018,gemini,bfi,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,59.14,"{""extraversion"": 56.25, ""agreeableness"": 22.22222222222222, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 25.0, ""openness"": 95.0}",44,44
9980,openai,bfi,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,62.72,"{""extraversion"": 40.625, ""agreeableness"": 13.88888888888889, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 71.875, ""openness"": 89.99999999999999}",44,44
9964,claude,bfi,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,68.17,"{""extraversion"": 100.0, ""agreeableness"": 75.0, ""conscientiousness"": 33.333333333333336, ""neuroticism"": 75.0, ""openness"": 57.49999999999999}",44,44
10002,deepseek,bfi,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,86.39,"{""extraversion"": 100.0, ""agreeableness"": 91.66666666666667, ""conscientiousness"": 77.77777777777777, ""neuroticism"": 62.5, ""openness"": 100.0}",44,44
10021,gemini,bfi,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,79.71,"{""extraversion"": 100.0, ""agreeableness"": 91.66666666666667, ""conscientiousness"": 75.0, ""neuroticism"": 34.375, ""openness"": 97.50000000000001}",44,44
9983,openai,bfi,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,77.35,"{""extraversion"": 100.0, ""agreeableness"": 91.66666666666667, ""conscientiousness"": 44.44444444444444, ""neuroticism"": 65.625, ""openness"": 85.00000000000001}",44,44
9963,claude,bfi,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,60.17,"{""extraversion"": 50.0, ""agreeableness"": 8.333333333333332, ""conscientiousness"": 100.0, ""neuroticism"": 50.0, ""openness"": 92.5}",44,44
10001,deepseek,bfi,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,62.54,"{""extraversion"": 40.625, ""agreeableness"": 8.333333333333332, ""conscientiousness"": 100.0, ""neuroticism"": 68.75, ""openness"": 95.0}",44,44
10020,gemini,bfi,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,59.83,"{""extraversion"": 62.5, ""agreeableness"": 16.666666666666668, ""conscientiousness"": 100.0, ""neuroticism"": 25.0, ""openness"": 95.0}",44,44
9982,openai,bfi,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,64.6,"{""extraversion"": 50.0, ""agreeableness"": 13.88888888888889, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 71.875, ""openness"": 89.99999999999999}",44,44
9973,claude,bfi,exemplar,50,50,50,50,50,neutral,58.21,"{""extraversion"": 50.0, ""agreeableness"": 75.0, ""conscientiousness"": 66.66666666666666, ""neuroticism"": 46.875, ""openness"": 52.5}",44,44
10011,deepseek,bfi,exemplar,50,50,50,50,50,neutral,57.83,"{""extraversion"": 50.0, ""agreeableness"": 72.22222222222221, ""conscientiousness"": 69.44444444444444, ""neuroticism"": 37.5, ""openness"": 60.0}",44,44
10030,gemini,bfi,exemplar,50,50,50,50,50,neutral,58.72,"{""extraversion"": 50.0, ""agreeableness"": 72.22222222222221, ""conscientiousness"": 63.888888888888886, ""neuroticism"": 50.0, ""openness"": 57.49999999999999}",44,44
9992,openai,bfi,exemplar,50,50,50,50,50,neutral,51.11,"{""extraversion"": 50.0, ""agreeableness"": 55.55555555555556, ""conscientiousness"": 50.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8835,claude,bfi,hexaco,100,100,100,100,100,all_maximum,97.5,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 87.5, ""openness"": 100.0}",44,44
8873,deepseek,bfi,hexaco,100,100,100,100,100,all_maximum,80.0,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 0.0, ""openness"": 100.0}",44,44
8892,gemini,bfi,hexaco,100,100,100,100,100,all_maximum,97.5,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 87.5, ""openness"": 100.0}",44,44
8854,openai,bfi,hexaco,100,100,100,100,100,all_maximum,97.5,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 87.5, ""openness"": 100.0}",44,44
8834,claude,bfi,hexaco,0,0,0,0,0,all_minimum,7.5,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 37.5, ""openness"": 0.0}",44,44
8872,deepseek,bfi,hexaco,0,0,0,0,0,all_minimum,2.5,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 12.5, ""openness"": 0.0}",44,44
8891,gemini,bfi,hexaco,0,0,0,0,0,all_minimum,20.89,"{""extraversion"": 0.0, ""agreeableness"": 22.22222222222222, ""conscientiousness"": 22.22222222222222, ""neuroticism"": 50.0, ""openness"": 9.999999999999998}",44,44
8853,openai,bfi,hexaco,0,0,0,0,0,all_minimum,7.5,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 37.5, ""openness"": 0.0}",44,44
8826,claude,bfi,hexaco,50,75,100,75,50,high_A_high_C_high_E,71.04,"{""extraversion"": 100.0, ""agreeableness"": 80.55555555555556, ""conscientiousness"": 77.77777777777777, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8864,deepseek,bfi,hexaco,50,75,100,75,50,high_A_high_C_high_E,67.85,"{""extraversion"": 100.0, ""agreeableness"": 80.55555555555556, ""conscientiousness"": 80.55555555555556, ""neuroticism"": 28.125, ""openness"": 50.0}",44,44
8883,gemini,bfi,hexaco,50,75,100,75,50,high_A_high_C_high_E,70.56,"{""extraversion"": 100.0, ""agreeableness"": 80.55555555555556, ""conscientiousness"": 72.22222222222221, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8845,openai,bfi,hexaco,50,75,100,75,50,high_A_high_C_high_E,76.11,"{""extraversion"": 100.0, ""agreeableness"": 91.66666666666667, ""conscientiousness"": 88.88888888888889, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8825,claude,bfi,hexaco,50,75,0,75,50,high_A_high_C_low_E,55.07,"{""extraversion"": 6.25, ""agreeableness"": 75.0, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8863,deepseek,bfi,hexaco,50,75,0,75,50,high_A_high_C_low_E,51.04,"{""extraversion"": 0.0, ""agreeableness"": 77.77777777777777, ""conscientiousness"": 80.55555555555556, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8882,gemini,bfi,hexaco,50,75,0,75,50,high_A_high_C_low_E,50.56,"{""extraversion"": 0.0, ""agreeableness"": 80.55555555555556, ""conscientiousness"": 72.22222222222221, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8844,openai,bfi,hexaco,50,75,0,75,50,high_A_high_C_low_E,56.81,"{""extraversion"": 6.25, ""agreeableness"": 88.88888888888889, ""conscientiousness"": 88.88888888888889, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8828,claude,bfi,hexaco,50,100,100,75,50,high_A_max_C_high_E,77.71,"{""extraversion"": 100.0, ""agreeableness"": 91.66666666666667, ""conscientiousness"": 100.0, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8866,deepseek,bfi,hexaco,50,100,100,75,50,high_A_max_C_high_E,71.18,"{""extraversion"": 96.875, ""agreeableness"": 80.55555555555556, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 31.25, ""openness"": 50.0}",44,44
8885,gemini,bfi,hexaco,50,100,100,75,50,high_A_max_C_high_E,78.33,"{""extraversion"": 100.0, ""agreeableness"": 91.66666666666667, ""conscientiousness"": 100.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8847,openai,bfi,hexaco,50,100,100,75,50,high_A_max_C_high_E,78.89,"{""extraversion"": 100.0, ""agreeableness"": 94.44444444444444, ""conscientiousness"": 100.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8827,claude,bfi,hexaco,50,100,0,75,50,high_A_max_C_low_E,57.85,"{""extraversion"": 6.25, ""agreeableness"": 86.11111111111111, ""conscientiousness"": 100.0, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8865,deepseek,bfi,hexaco,50,100,0,75,50,high_A_max_C_low_E,56.04,"{""extraversion"": 0.0, ""agreeableness"": 83.33333333333333, ""conscientiousness"": 100.0, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8884,gemini,bfi,hexaco,50,100,0,75,50,high_A_max_C_low_E,59.44,"{""extraversion"": 0.0, ""agreeableness"": 97.22222222222223, ""conscientiousness"": 100.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8846,openai,bfi,hexaco,50,100,0,75,50,high_A_max_C_low_E,59.58,"{""extraversion"": 6.25, ""agreeableness"": 91.66666666666667, ""conscientiousness"": 100.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8818,claude,bfi,hexaco,50,0,100,0,50,low_A_low_C_high_E,40.0,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8856,deepseek,bfi,hexaco,50,0,100,0,50,low_A_low_C_high_E,40.0,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8875,gemini,bfi,hexaco,50,0,100,0,50,low_A_low_C_high_E,40.0,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8837,openai,bfi,hexaco,50,0,100,0,50,low_A_low_C_high_E,40.0,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8817,claude,bfi,hexaco,50,0,0,0,50,low_A_low_C_low_E,21.25,"{""extraversion"": 6.25, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8855,deepseek,bfi,hexaco,50,0,0,0,50,low_A_low_C_low_E,20.0,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8874,gemini,bfi,hexaco,50,0,0,0,50,low_A_low_C_low_E,20.0,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8836,openai,bfi,hexaco,50,0,0,0,50,low_A_low_C_low_E,20.0,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8820,claude,bfi,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,45.0,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 25.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8858,deepseek,bfi,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,44.38,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 25.0, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8877,gemini,bfi,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,45.0,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 25.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8839,openai,bfi,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,45.56,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 27.77777777777778, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8819,claude,bfi,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,25.0,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 25.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8857,deepseek,bfi,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,25.0,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 25.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8876,gemini,bfi,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,26.11,"{""extraversion"": 0.0, ""agreeableness"": 5.555555555555558, ""conscientiousness"": 25.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8838,openai,bfi,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,25.0,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 25.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8830,claude,bfi,hexaco,50,75,100,100,50,max_A_high_C_high_E,74.38,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 75.0, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8868,deepseek,bfi,hexaco,50,75,100,100,50,max_A_high_C_high_E,71.74,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 80.55555555555556, ""neuroticism"": 28.125, ""openness"": 50.0}",44,44
8887,gemini,bfi,hexaco,50,75,100,100,50,max_A_high_C_high_E,76.04,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 83.33333333333333, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8849,openai,bfi,hexaco,50,75,100,100,50,max_A_high_C_high_E,75.0,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 75.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8829,claude,bfi,hexaco,50,75,0,100,50,max_A_high_C_low_E,54.44,"{""extraversion"": 3.125, ""agreeableness"": 100.0, ""conscientiousness"": 72.22222222222221, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8867,deepseek,bfi,hexaco,50,75,0,100,50,max_A_high_C_low_E,56.04,"{""extraversion"": 0.0, ""agreeableness"": 100.0, ""conscientiousness"": 83.33333333333333, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8886,gemini,bfi,hexaco,50,75,0,100,50,max_A_high_C_low_E,57.08,"{""extraversion"": 0.0, ""agreeableness"": 100.0, ""conscientiousness"": 91.66666666666667, ""neuroticism"": 43.75, ""openness"": 50.0}",44,44
8848,openai,bfi,hexaco,50,75,0,100,50,max_A_high_C_low_E,59.03,"{""extraversion"": 6.25, ""agreeableness"": 100.0, ""conscientiousness"": 88.88888888888889, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8832,claude,bfi,hexaco,50,100,100,100,50,max_A_max_C_high_E,78.75,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 43.75, ""openness"": 50.0}",44,44
8870,deepseek,bfi,hexaco,50,100,100,100,50,max_A_max_C_high_E,72.5,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 12.5, ""openness"": 50.0}",44,44
8889,gemini,bfi,hexaco,50,100,100,100,50,max_A_max_C_high_E,78.13,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 40.625, ""openness"": 50.0}",44,44
8851,openai,bfi,hexaco,50,100,100,100,50,max_A_max_C_high_E,80.0,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8831,claude,bfi,hexaco,50,100,0,100,50,max_A_max_C_low_E,60.0,"{""extraversion"": 3.125, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8869,deepseek,bfi,hexaco,50,100,0,100,50,max_A_max_C_low_E,59.38,"{""extraversion"": 0.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
8888,gemini,bfi,hexaco,50,100,0,100,50,max_A_max_C_low_E,60.0,"{""extraversion"": 0.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8850,openai,bfi,hexaco,50,100,0,100,50,max_A_max_C_low_E,60.0,"{""extraversion"": 0.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8822,claude,bfi,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,42.78,"{""extraversion"": 100.0, ""agreeableness"": 13.88888888888889, ""conscientiousness"": 0.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
8860,deepseek,bfi,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,44.24,"{""extraversion"": 100.0, ""agreeableness"": 30.555555555555557, ""conscientiousness"": 0.0, ""neuroticism"": 40.625, ""openness"": 50.0}",44,44
8879,gemini,bfi,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,46.11,"{""extraversion"": 100.0, ""agreeableness"": 30.555555555555557, ""conscientiousness"": 0.0, ""neuroticism"": 50.0, ""openness"": 50.0}",44,44
